tick,npc_id,hp,max_hp,stress,resentment,identity_integrity,intent,intent_score,emotion,gold,delta_stress,delta_gold,delta_hp,max_urgency,active_drives
131,thief_shadow,35,35,61.96,0.0,1.0,block_path,0.426,тревога,35.03,1.0,0.0,0,0.95,income_urge(0.95)
131,tavern_keeper_tornin,40,40,0.33,0.0,1.0,idle,0.0,нейтрально,44.54,0.03,0.0,0,0.42,obligation(1.00)
131,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.34,0.0,0.0,0,0.95,hunger
132,guard_borko,30,30,0.0,0.0,1.0,ambush,0.291,нейтрально,18.79,0.0,0.0,0,0.43,
132,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.764,нейтрально,108.83,0.0,0.0,0,0.42,
132,maid_lusya,15,15,2.57,0.0,1.0,call_for_help,0.194,нейтрально,7.13,0.01,0.0,0,0.41,
132,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.763,нейтрально,62.23,0.0,0.0,0,0.66,income_urge(0.66)
132,thief_shadow,35,35,62.96,0.0,1.0,block_path,0.621,тревога,35.03,1.0,0.0,0,0.95,income_urge(0.95)
132,tavern_keeper_tornin,40,40,0.36,0.0,1.0,talk,0.346,нейтрально,45.18,0.03,0.0,0,0.43,obligation(1.00)
132,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.23,0.0,0.0,0,0.95,hunger
133,guard_borko,30,30,0.0,0.0,1.0,ambush,0.219,нейтрально,18.79,0.0,0.0,0,0.44,
133,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.68,нейтрально,108.83,0.0,0.0,0,0.43,
133,maid_lusya,15,15,2.58,0.0,1.0,call_for_help,0.364,нейтрально,7.13,0.01,0.0,0,0.42,
133,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.729,нейтрально,62.23,0.0,0.0,0,0.67,income_urge(0.67)
133,thief_shadow,35,35,63.96,0.0,1.0,block_path,0.65,тревога,35.03,1.0,0.0,0,0.95,income_urge(0.95)
133,tavern_keeper_tornin,40,40,0.39,0.0,1.0,talk,0.393,нейтрально,45.18,0.03,0.0,0,0.44,obligation(1.00)
133,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.23,0.0,0.0,0,0.95,hunger
134,guard_borko,30,30,0.0,0.0,1.0,block_path,0.246,нейтрально,18.79,0.0,0.0,0,0.45,
134,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.713,нейтрально,108.83,0.0,0.0,0,0.44,
134,maid_lusya,15,15,2.59,0.0,1.0,call_for_help,0.385,нейтрально,7.13,0.01,0.0,0,0.43,
134,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.85,нейтрально,62.23,0.0,0.0,0,0.68,income_urge(0.68)
134,thief_shadow,35,35,64.96,0.0,1.0,block_path,0.638,тревога,35.03,1.0,0.0,0,0.95,income_urge(0.95)
134,tavern_keeper_tornin,40,40,0.42,0.0,1.0,talk,0.585,нейтрально,45.18,0.03,0.0,0,0.45,obligation(1.00)
134,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.23,0.0,0.0,0,0.95,hunger
135,guard_borko,30,30,0.0,0.0,1.0,block_path,0.378,нейтрально,18.79,0.0,0.0,0,0.46,
135,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.692,нейтрально,108.83,0.0,0.0,0,0.45,
135,maid_lusya,15,15,2.6,0.0,1.0,call_for_help,0.412,нейтрально,7.13,0.01,0.0,0,0.44,
135,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.915,нейтрально,62.23,0.0,0.0,0,0.69,income_urge(0.69)
135,thief_shadow,35,35,65.96,0.0,1.0,block_path,0.593,тревога,35.03,1.0,0.0,0,0.95,income_urge(0.95)
135,tavern_keeper_tornin,40,40,0.45,0.0,1.0,talk,0.583,нейтрально,45.18,0.03,0.0,0,0.46,obligation(1.00)
135,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.23,0.0,0.0,0,0.95,hunger
136,guard_borko,30,30,0.0,0.0,1.0,block_path,0.341,нейтрально,18.79,0.0,0.0,0,0.47,
136,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.795,нейтрально,108.83,0.0,0.0,0,0.46,
136,maid_lusya,15,15,2.61,0.0,1.0,call_for_help,0.432,нейтрально,7.13,0.01,0.0,0,0.45,
136,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.818,нейтрально,63.73,0.0,0.0,0,0.7,income_urge(0.70)
136,thief_shadow,35,35,66.96,0.0,1.0,block_path,0.688,тревога,35.03,1.0,0.0,0,0.95,income_urge(0.95)
136,tavern_keeper_tornin,40,40,0.48,0.0,1.0,talk,0.569,нейтрально,45.18,0.03,0.0,0,0.47,obligation(1.00)
136,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.23,0.0,0.0,0,0.95,hunger
137,guard_borko,30,30,0.0,0.0,1.0,block_path,0.424,нейтрально,18.79,0.0,0.0,0,0.48,
137,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.881,нейтрально,108.83,0.0,0.0,0,0.47,
137,maid_lusya,15,15,2.62,0.0,1.0,call_for_help,0.391,нейтрально,7.13,0.01,0.0,0,0.49,
137,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.922,нейтрально,63.73,0.0,0.0,0,0.71,income_urge(0.71)
137,thief_shadow,35,35,67.96,0.0,1.0,block_path,0.67,тревога,35.03,1.0,0.0,0,0.95,income_urge(0.95)
137,tavern_keeper_tornin,40,40,0.51,0.0,1.0,talk,0.64,нейтрально,45.18,0.03,0.0,0,0.49,obligation(1.00)
137,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.23,0.0,0.0,0,0.95,hunger
138,guard_borko,30,30,0.0,0.0,1.0,block_path,0.463,нейтрально,18.79,0.0,0.0,0,0.49,
138,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.812,нейтрально,108.83,0.0,0.0,0,0.48,
138,maid_lusya,15,15,2.63,0.0,1.0,call_for_help,0.399,нейтрально,7.13,0.01,0.0,0,0.58,
138,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.919,нейтрально,63.73,0.0,0.0,0,0.72,income_urge(0.72)
138,thief_shadow,35,35,68.96,0.0,1.0,block_path,0.575,тревога,35.03,1.0,0.0,0,0.95,income_urge(0.95)
138,tavern_keeper_tornin,40,40,0.54,0.0,1.0,talk,0.605,нейтрально,45.18,0.03,0.0,0,0.5,obligation(1.00)
138,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.23,0.0,0.0,0,0.95,hunger
139,guard_borko,30,30,0.0,0.0,1.0,block_path,0.439,нейтрально,18.79,0.0,0.0,0,0.5,
139,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.653,нейтрально,108.83,0.0,0.0,0,0.49,
139,maid_lusya,15,15,2.64,0.0,1.0,call_for_help,0.305,нейтрально,7.13,0.01,0.0,0,0.66,hunger(0.66)
139,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.899,нейтрально,63.73,0.0,0.0,0,0.73,income_urge(0.73)
139,thief_shadow,35,35,69.96,0.0,1.0,block_path,0.382,тревога,35.03,1.0,0.0,0,0.95,hunger(0.66); income_urge(0.95)
139,tavern_keeper_tornin,40,40,0.57,0.0,1.0,talk,0.676,нейтрально,45.18,0.03,0.0,0,0.51,obligation(1.00)
139,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.23,0.0,0.0,0,0.95,hunger
140,guard_borko,30,30,0.0,0.0,1.0,block_path,0.492,нейтрально,18.79,0.0,0.0,0,0.51,
140,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.521,нейтрально,108.83,0.0,0.0,0,0.5,
140,maid_lusya,15,15,2.65,0.0,1.0,call_for_help,0.25,нейтрально,7.02,0.01,0.0,0,0.49,
140,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.716,нейтрально,63.73,0.0,0.0,0,0.74,income_urge(0.74)
140,thief_shadow,35,35,70.96,0.0,1.0,block_path,0.356,тревога,34.92,1.0,0.0,0,0.95,income_urge(0.95)
140,tavern_keeper_tornin,40,40,0.6,0.0,1.0,talk,0.532,нейтрально,45.4,0.03,0.0,0,0.52,obligation(1.00)
140,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.23,0.0,0.0,0,0.95,hunger
141,guard_borko,30,30,0.0,0.0,1.0,block_path,0.45,нейтрально,18.79,0.0,0.0,0,0.52,
141,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.416,нейтрально,108.83,0.0,0.0,0,0.51,
141,maid_lusya,15,15,2.66,0.0,1.0,idle,0.0,нейтрально,7.02,0.01,0.0,0,0.5,
141,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.616,нейтрально,63.73,0.0,0.0,0,0.75,income_urge(0.75)
141,thief_shadow,35,35,71.96,0.0,1.0,block_path,0.232,тревога,34.92,1.0,0.0,0,0.95,income_urge(0.95)
141,tavern_keeper_tornin,40,40,0.63,0.0,1.0,talk,0.541,нейтрально,45.4,0.03,0.0,0,0.53,obligation(1.00)
141,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.23,0.0,0.0,0,0.95,hunger
142,guard_borko,30,30,0.0,0.0,1.0,block_path,0.491,нейтрально,18.79,0.0,0.0,0,0.54,
142,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.409,нейтрально,108.83,0.0,0.0,0,0.52,
142,maid_lusya,15,15,2.67,0.0,1.0,seek_ally,0.301,нейтрально,7.02,0.01,0.0,0,0.5,
142,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.548,нейтрально,63.73,0.0,0.0,0,0.76,income_urge(0.76)
142,thief_shadow,35,35,72.96,0.0,1.0,ambush,0.358,тревога,34.92,1.0,0.0,0,0.95,income_urge(0.95)
142,tavern_keeper_tornin,40,40,0.66,0.0,1.0,talk,0.482,нейтрально,45.4,0.03,0.0,0,0.54,obligation(1.00)
142,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.23,0.0,0.0,0,0.95,hunger
143,guard_borko,30,30,0.0,0.0,1.0,block_path,0.314,нейтрально,18.79,0.0,0.0,0,0.55,
143,merchant_goran,20,20,0.0,0.0,1.0,offer_job,0.586,нейтрально,108.83,0.0,0.0,0,0.53,
143,maid_lusya,15,15,2.68,0.0,1.0,seek_ally,0.2,нейтрально,7.02,0.01,0.0,0,0.51,
143,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.441,нейтрально,63.73,0.0,0.0,0,0.77,income_urge(0.77)
143,thief_shadow,35,35,73.96,0.0,1.0,ambush,0.426,тревога,34.92,1.0,0.0,0,0.95,income_urge(0.95)
143,tavern_keeper_tornin,40,40,0.69,0.0,1.0,talk,0.272,нейтрально,45.4,0.03,0.0,0,0.55,obligation(1.00)
143,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.23,0.0,0.0,0,0.95,hunger
144,guard_borko,30,30,0.0,0.0,1.0,block_path,0.339,нейтрально,19.49,0.0,0.0,0,0.56,
144,merchant_goran,20,20,0.0,0.0,1.0,offer_job,0.615,нейтрально,108.13,0.0,0.0,0,0.54,
144,maid_lusya,15,15,1.19,0.0,1.0,seek_ally,0.296,нейтрально,7.32,-1.49,0.0,0,0.52,
144,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.311,нейтрально,63.73,0.0,0.0,0,0.78,income_urge(0.78)
144,thief_shadow,35,35,63.72,0.0,1.0,ambush,0.538,тревога,34.92,-10.24,0.0,0,0.95,income_urge(0.95)
144,tavern_keeper_tornin,40,40,0.0,0.0,1.0,trade,0.291,нейтрально,45.1,-0.69,0.0,0,0.56,obligation(1.00)
144,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.23,0.0,0.0,0,0.95,hunger
145,guard_borko,30,30,0.0,0.0,1.0,block_path,0.265,нейтрально,19.34,0.0,0.0,0,0.5,
145,merchant_goran,20,20,0.0,0.0,1.0,offer_job,0.584,нейтрально,107.73,0.0,0.0,0,0.34,
145,maid_lusya,15,15,1.2,0.0,1.0,call_for_help,0.291,нейтрально,7.22,0.01,0.0,0,0.31,
145,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.24,нейтрально,63.43,0.0,0.0,0,0.33,
145,thief_shadow,35,35,64.72,0.0,1.0,ambush,0.623,тревога,34.82,1.0,0.0,0,0.95,income_urge(0.95)
145,tavern_keeper_tornin,40,40,0.03,0.0,1.0,trade,0.298,нейтрально,44.85,0.03,0.0,0,0.31,obligation(1.00)
145,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.23,0.0,0.0,0,0.95,hunger
146,guard_borko,30,30,0.0,0.0,1.0,idle,0.0,нейтрально,19.34,0.0,0.0,0,0.57,
146,merchant_goran,20,20,0.0,0.0,1.0,offer_job,0.722,нейтрально,107.73,0.0,0.0,0,0.43,
146,maid_lusya,15,15,1.21,0.0,1.0,call_for_help,0.261,нейтрально,7.22,0.01,0.0,0,0.32,
146,blacksmith_orm,45,45,0.0,0.0,1.0,idle,0.0,нейтрально,63.43,0.0,0.0,0,0.42,
146,thief_shadow,35,35,65.72,0.0,1.0,ambush,0.487,тревога,34.82,1.0,0.0,0,0.95,income_urge(0.95)
146,tavern_keeper_tornin,40,40,0.06,0.0,1.0,talk,0.452,нейтрально,44.85,0.03,0.0,0,0.32,obligation(1.00)
146,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.23,0.0,0.0,0,0.95,hunger
147,guard_borko,30,30,0.0,0.0,1.0,talk,0.377,нейтрально,19.34,0.0,0.0,0,0.64,hunger(0.64)
147,merchant_goran,20,20,0.0,0.0,1.0,offer_job,0.657,нейтрально,107.73,0.0,0.0,0,0.51,
147,maid_lusya,15,15,1.22,0.0,1.0,call_for_help,0.274,нейтрально,7.22,0.01,0.0,0,0.33,
147,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.617,нейтрально,63.43,0.0,0.0,0,0.5,
147,thief_shadow,35,35,66.72,0.0,1.0,ambush,0.507,тревога,34.82,1.0,0.0,0,0.95,income_urge(0.95)
147,tavern_keeper_tornin,40,40,0.09,0.0,1.0,talk,0.568,нейтрально,45.06,0.03,0.0,0,0.33,obligation(1.00)
147,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.23,0.0,0.0,0,0.95,hunger
148,guard_borko,30,30,0.0,0.0,1.0,block_path,0.393,нейтрально,19.23,0.0,0.0,0,0.34,
148,merchant_goran,20,20,0.0,0.0,1.0,offer_job,0.837,нейтрально,107.73,0.0,0.0,0,0.6,
148,maid_lusya,15,15,1.23,0.0,1.0,call_for_help,0.283,нейтрально,7.22,0.01,0.0,0,0.34,
148,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.809,нейтрально,63.43,0.0,0.0,0,0.59,
148,thief_shadow,35,35,67.72,0.0,1.0,ambush,0.541,тревога,34.82,1.0,0.0,0,0.95,income_urge(0.95)
148,tavern_keeper_tornin,40,40,0.12,0.0,1.0,talk,0.57,нейтрально,45.17,0.03,0.0,0,0.34,obligation(1.00)
148,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.23,0.0,0.0,0,0.95,hunger
149,guard_borko,30,30,0.0,0.0,1.0,block_path,0.348,нейтрально,19.23,0.0,0.0,0,0.35,
149,merchant_goran,20,20,0.0,0.0,1.0,offer_job,0.785,нейтрально,107.73,0.0,0.0,0,0.68,hunger(0.68)
149,maid_lusya,15,15,1.24,0.0,1.0,call_for_help,0.367,нейтрально,7.22,0.01,0.0,0,0.41,
149,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.74,нейтрально,63.43,0.0,0.0,0,0.67,hunger(0.67)
149,thief_shadow,35,35,68.72,0.0,1.0,ambush,0.637,тревога,34.82,1.0,0.0,0,0.95,income_urge(0.95)
149,tavern_keeper_tornin,40,40,0.15,0.0,1.0,talk,0.551,нейтрально,45.51,0.03,0.0,0,0.35,obligation(1.00)
149,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.23,0.0,0.0,0,0.95,hunger
150,guard_borko,30,30,0.0,0.0,1.0,block_path,0.39,нейтрально,19.23,0.0,0.0,0,0.36,
150,merchant_goran,20,20,0.0,0.0,1.0,offer_job,0.856,нейтрально,107.62,0.0,0.0,0,0.36,
150,maid_lusya,15,15,1.25,0.0,1.0,call_for_help,0.456,нейтрально,7.22,0.01,0.0,0,0.36,
150,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.818,нейтрально,63.32,0.0,0.0,0,0.36,
150,thief_shadow,35,35,69.72,0.0,1.0,ambush,0.62,тревога,34.82,1.0,0.0,0,0.95,income_urge(0.95)
150,tavern_keeper_tornin,40,40,0.18,0.0,1.0,talk,0.623,нейтрально,45.84,0.03,0.0,0,0.42,obligation(1.00)
150,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
151,guard_borko,30,30,0.0,0.0,1.0,block_path,0.399,нейтрально,19.23,0.0,0.0,0,0.37,
151,merchant_goran,20,20,0.0,0.0,1.0,offer_job,0.84,нейтрально,107.62,0.0,0.0,0,0.37,
151,maid_lusya,15,15,1.26,0.0,1.0,call_for_help,0.488,нейтрально,7.22,0.01,0.0,0,0.37,
151,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.771,нейтрально,63.32,0.0,0.0,0,0.37,
151,thief_shadow,35,35,70.72,0.0,1.0,ambush,0.51,тревога,34.82,1.0,0.0,0,0.95,income_urge(0.95)
151,tavern_keeper_tornin,40,40,0.21,0.0,1.0,talk,0.577,нейтрально,45.84,0.03,0.0,0,0.38,obligation(1.00)
151,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
152,guard_borko,30,30,0.0,0.0,1.0,block_path,0.367,нейтрально,19.23,0.0,0.0,0,0.39,
152,merchant_goran,20,20,0.0,0.0,1.0,offer_job,0.715,нейтрально,107.62,0.0,0.0,0,0.38,
152,maid_lusya,15,15,1.27,0.0,1.0,call_for_help,0.351,нейтрально,7.22,0.01,0.0,0,0.37,
152,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.886,нейтрально,63.32,0.0,0.0,0,0.38,
152,thief_shadow,35,35,71.72,0.0,1.0,ambush,0.346,тревога,34.82,1.0,0.0,0,0.95,income_urge(0.95)
152,tavern_keeper_tornin,40,40,0.24,0.0,1.0,talk,0.701,нейтрально,45.91,0.03,0.0,0,0.39,obligation(1.00)
152,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
153,guard_borko,30,30,0.0,0.0,1.0,block_path,0.395,нейтрально,19.23,0.0,0.0,0,0.43,
153,merchant_goran,20,20,0.0,0.0,1.0,offer_job,0.619,нейтрально,107.62,0.0,0.0,0,0.39,
153,maid_lusya,15,15,1.28,0.0,1.0,call_for_help,0.29,нейтрально,7.22,0.01,0.0,0,0.38,
153,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.886,нейтрально,63.32,0.0,0.0,0,0.39,
153,thief_shadow,35,35,72.72,0.0,1.0,ambush,0.252,тревога,34.82,1.0,0.0,0,0.95,income_urge(0.95)
153,tavern_keeper_tornin,40,40,0.27,0.0,1.0,talk,0.732,нейтрально,45.91,0.03,0.0,0,0.4,obligation(1.00)
153,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
154,guard_borko,30,30,0.0,0.0,1.0,block_path,0.421,нейтрально,19.23,0.0,0.0,0,0.41,
154,merchant_goran,20,20,0.0,0.0,1.0,offer_job,0.469,нейтрально,107.62,0.0,0.0,0,0.43,
154,maid_lusya,15,15,1.29,0.0,1.0,call_for_help,0.251,нейтрально,7.22,0.01,0.0,0,0.41,
154,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.969,нейтрально,63.32,0.0,0.0,0,0.42,
154,thief_shadow,35,35,73.72,0.0,1.0,ambush,0.3,тревога,34.82,1.0,0.0,0,0.95,income_urge(0.95)
154,tavern_keeper_tornin,40,40,0.3,0.0,1.0,talk,0.597,нейтрально,45.91,0.03,0.0,0,0.41,obligation(1.00)
154,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
155,guard_borko,30,30,0.0,0.0,1.0,block_path,0.599,нейтрально,19.23,0.0,0.0,0,0.42,
155,merchant_goran,20,20,0.0,0.0,1.0,offer_job,0.279,нейтрально,107.62,0.0,0.0,0,0.41,
155,maid_lusya,15,15,1.3,0.0,1.0,call_for_help,0.163,нейтрально,7.22,0.01,0.0,0,0.49,
155,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.774,нейтрально,63.32,0.0,0.0,0,0.41,
155,thief_shadow,35,35,74.72,0.0,1.0,idle,0.0,тревога,34.82,1.0,0.0,0,0.95,income_urge(0.95)
155,tavern_keeper_tornin,40,40,0.33,0.0,1.0,talk,0.445,нейтрально,45.98,0.03,0.0,0,0.42,obligation(1.00)
155,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
156,guard_borko,30,30,0.0,0.0,1.0,block_path,0.536,нейтрально,19.23,0.0,0.0,0,0.43,
156,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.472,нейтрально,107.62,0.0,0.0,0,0.42,
156,maid_lusya,15,15,1.31,0.0,1.0,idle,0.0,нейтрально,7.22,0.01,0.0,0,0.58,
156,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.75,нейтрально,63.32,0.0,0.0,0,0.42,
156,thief_shadow,35,35,75.72,0.0,1.0,block_path,0.44,тревога,34.82,1.0,0.0,0,0.95,income_urge(0.95)
156,tavern_keeper_tornin,40,40,0.36,0.0,1.0,talk,0.49,нейтрально,45.98,0.03,0.0,0,0.43,obligation(1.00)
156,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
157,guard_borko,30,30,0.0,0.0,1.0,block_path,0.319,нейтрально,19.23,0.0,0.0,0,0.44,
157,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.735,нейтрально,107.62,0.0,0.0,0,0.43,
157,maid_lusya,15,15,1.32,0.0,1.0,call_for_help,0.255,нейтрально,7.22,0.01,0.0,0,0.66,hunger(0.66)
157,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.683,нейтрально,63.32,0.0,0.0,0,0.43,
157,thief_shadow,35,35,76.72,0.0,1.0,block_path,0.465,тревога,34.82,1.0,0.0,0,0.95,hunger(0.66); income_urge(0.95)
157,tavern_keeper_tornin,40,40,0.39,0.0,1.0,talk,0.37,нейтрально,45.98,0.03,0.0,0,0.44,obligation(1.00)
157,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
158,guard_borko,30,30,0.0,0.0,1.0,block_path,0.26,нейтрально,19.23,0.0,0.0,0,0.45,
158,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.666,нейтрально,107.62,0.0,0.0,0,0.44,
158,maid_lusya,15,15,1.33,0.0,1.0,seek_ally,0.21,нейтрально,7.11,0.01,0.0,0,0.43,
158,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.536,нейтрально,63.32,0.0,0.0,0,0.44,
158,thief_shadow,35,35,77.72,0.0,1.0,block_path,0.584,тревога,34.82,1.0,0.0,0,0.95,hunger(0.75); income_urge(0.95)
158,tavern_keeper_tornin,40,40,0.42,0.0,1.0,talk,0.231,нейтрально,46.09,0.03,0.0,0,0.45,obligation(1.00)
158,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
159,guard_borko,30,30,0.0,0.0,1.0,block_path,0.293,нейтрально,19.23,0.0,0.0,0,0.46,
159,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.722,нейтрально,107.62,0.0,0.0,0,0.45,
159,maid_lusya,15,15,1.34,0.0,1.0,seek_ally,0.2,нейтрально,7.11,0.01,0.0,0,0.44,
159,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.377,нейтрально,63.32,0.0,0.0,0,0.45,
159,thief_shadow,35,35,78.72,0.0,1.0,block_path,0.51,тревога,34.82,1.0,0.0,0,0.95,hunger(0.83); income_urge(0.95)
159,tavern_keeper_tornin,40,40,0.45,0.0,1.0,idle,0.0,нейтрально,46.09,0.03,0.0,0,0.46,obligation(1.00)
159,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
160,guard_borko,30,30,0.0,0.0,1.0,ambush,0.277,нейтрально,19.23,0.0,0.0,0,0.47,
160,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.786,нейтрально,107.62,0.0,0.0,0,0.46,
160,maid_lusya,15,15,1.35,0.0,1.0,seek_ally,0.193,нейтрально,7.11,0.01,0.0,0,0.45,
160,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.36,нейтрально,63.32,0.0,0.0,0,0.46,
160,thief_shadow,35,35,80.35,0.0,1.0,block_path,0.513,тревога,34.82,1.63,0.0,0,0.95,hunger(0.91); income_urge(0.95)
160,tavern_keeper_tornin,40,40,0.48,0.0,1.0,trade,0.377,нейтрально,46.09,0.03,0.0,0,0.47,obligation(1.00)
160,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
161,guard_borko,30,30,0.0,0.0,1.0,ambush,0.337,нейтрально,19.23,0.0,0.0,0,0.48,
161,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.677,нейтрально,107.62,0.0,0.0,0,0.47,
161,maid_lusya,15,15,1.36,0.0,1.0,seek_ally,0.365,нейтрально,7.11,0.01,0.0,0,0.46,
161,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.243,нейтрально,63.32,0.0,0.0,0,0.47,
161,thief_shadow,33,35,82.35,0.0,1.0,block_path,0.689,тревога,34.82,2.0,0.0,-2,0.95,hunger(0.95); income_urge(0.95)
161,tavern_keeper_tornin,40,40,0.51,0.0,1.0,trade,0.376,нейтрально,46.09,0.03,0.0,0,0.49,obligation(1.00)
161,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
162,guard_borko,30,30,0.0,0.0,1.0,ambush,0.441,нейтрально,19.23,0.0,0.0,0,0.49,
162,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.72,нейтрально,107.62,0.0,0.0,0,0.48,
162,maid_lusya,15,15,1.37,0.0,1.0,seek_ally,0.434,нейтрально,7.11,0.01,0.0,0,0.47,
162,blacksmith_orm,45,45,0.0,0.0,1.0,change_role,0.223,нейтрально,63.32,0.0,0.0,0,0.48,
162,thief_shadow,31,35,84.35,0.0,1.0,block_path,0.572,тревога,34.82,2.0,0.0,-2,0.95,hunger(0.95); income_urge(0.95)
162,tavern_keeper_tornin,40,40,0.54,0.0,1.0,trade,0.295,нейтрально,46.09,0.03,0.0,0,0.5,obligation(1.00)
162,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
163,guard_borko,30,30,0.0,0.0,1.0,ambush,0.407,нейтрально,19.23,0.0,0.0,0,0.5,
163,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.885,нейтрально,107.62,0.0,0.0,0,0.49,
163,maid_lusya,15,15,1.38,0.0,1.0,seek_ally,0.282,нейтрально,7.11,0.01,0.0,0,0.48,
163,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.716,нейтрально,64.82,0.0,0.0,0,0.49,
163,thief_shadow,29,35,86.35,0.0,1.0,block_path,0.56,тревога,34.82,2.0,0.0,-2,0.95,hunger(0.95); income_urge(0.95)
