[SLEEPF] body_state container: НЕ НАЙДЕН — fatigue-канал отключён
[SLEEPF] FORCED-ONSET: injected=['maid_lusya', 'tavern_keeper_tornin'] back-read={'maid_lusya': 1.0, 'tavern_keeper_tornin': 1.0}
[SLEEPF] t=39 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=40 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || LIFE_ENGINE:[LIFE_ENGINE] thief_shadow: случайное событие 'minor_argument' || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=41 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=42 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=43 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=44 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=45 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=46 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=47 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=48 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=49 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=50 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=51 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=52 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=53 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || LIFE_ENGINE:[LIFE_ENGINE] thief_shadow: случайное событие 'minor_argument' || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=54 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=55 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=56 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || LIFE_ENGINE:[LIFE_ENGINE] thief_shadow: случайное событие 'notices_something' || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=57 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=58 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=59 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=60 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=61 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=62 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=63 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=64 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=65 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=66 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=67 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=68 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=69 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || LIFE_ENGINE:[LIFE_ENGINE] thief_shadow: случайное событие 'notices_something' || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=70 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=71 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=72 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=73 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=74 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=75 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=76 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=77 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=78 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=79 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=80 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=81 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=82 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=83 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=84 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=85 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=86 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=87 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=88 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || LIFE_ENGINE:[LIFE_ENGINE] thief_shadow: случайное событие 'notices_something' || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=89 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=90 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=91 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=92 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=93 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=94 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=95 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=96 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=97 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=98 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=99 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=100 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=101 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=102 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=103 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=104 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || LIFE_ENGINE:[LIFE_ENGINE] thief_shadow: случайное событие 'minor_argument' || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=105 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=106 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=107 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=108 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=109 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=110 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=111 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=112 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=113 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=114 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=115 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=116 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=117 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
